id,created_at,lang,lang_polyglot,retweeted,hashtags,company,user_screen_name,tweet_norm,profile_norm,auto_for,auto_against,auto_neutral,stance,confidence
451617851515076608,2014-04-03 07:11:01+00:00,en,en,False,"business,natashacann,mining",bhp,Cann_Pty_Ltd,slo_hash productivity push vital amidst falling coal prices : bhp slo_hash slo_hash http://t.co/59N62PtuDp,"slo_hash is a 4th generation miner working as a consultant , analyst , mentor , bpdc & maintenance planner with over 15 years ’ experience in mining . slo_hash",True,False,False,neutral,auto
776619569737719808,2016-09-16 03:11:48+00:00,en,en,False,,bhp,bindigove,""" focus of industry is productivity , "" rag udd , @bhpbilliton coal president @AmChamAU https://t.co/26Dn25BuXS","interested in resources , energy , tourism , politics , fitness , business , economics , regional development . tweets are mine .",True,False,False,neutral,auto
440939924494483456,2014-03-04 20:00:44+00:00,en,en,False,,bhp,jconnoroz,"bhp ceo calls 4 "" appropriate "" carbon pricing , emphasises efficiency , ccs & adaptation . coal beaut 4 ending poverty http://t.co/8zcTWSnuwi","exec director cop 23 presidency secretariat . 25 yrs in climate , development & investment advocacy & implementation . views my own & not of the cop 23 presidency .",True,False,False,neutral,auto
925484894913830913,2017-10-31 22:09:28+00:00,en,en,False,,bhp,OneGreenStep,diane jurgens on technology as enabling safety and productivity @BHP @IMARC_Mining https://t.co/bIOQt1yhPr,"all views are 100 % my own , for official stuff see @bhpbilliton",True,False,False,neutral,auto
392178437986590720,2013-10-21 06:40:00+00:00,en,en,False,Pilbara,bhp,PilbaraRC,bhp to squeeze more from legacy slo_hash investments as the focus shifts to efficiency gains to push on to 260mtpa . http://t.co/aEKs01GbmA,"the pilbara regional council is focused on advancing the pilbara region of western australia , on behalf of its four local governments . check our facebook page .",True,False,False,neutral,auto
837460845298757632,2017-03-03 00:33:19+00:00,en,en,False,,bhp,CMEWA,"winner of the outstanding woman in resources : vanessa torres , vice president operations infrastructure ( bhp billiton iron ore )",the chamber of minerals and energy of western australia is the peak resources sector representative body in western australia,True,False,False,neutral,auto
795751556545056768,2016-11-07 22:15:30+00:00,en,en,False,"women,gender",bhp,kirstinferguson,. @bhpbilliton will hire for capability ( not experience in mining ) to get 50 % women https://t.co/1L2pRCumRr via @JoGrayBoss slo_hash slo_hash,board member @abctv & more • creator slo_hash • author slo_hash in bookstores sep slo_year • keynote speaker • mum to two amazing young women • phd •,True,False,False,neutral,auto
788939627629453312,2016-10-20 03:07:19+00:00,en,en,False,"brisbane,qld",bhp,BrissieLiveNews,bhp billiton sets a 5slo_time gender target for slo_year https://t.co/2OksxUdQ3T ( news ) slo_hash slo_hash,"live news feed from brisbane , queensland's largest news sources : brisbane times and courier mail .",True,False,False,neutral,auto
788794609665241092,2016-10-19 17:31:04+00:00,en,en,False,,bhp,jameschessell,bhp has set ambitious gender targets by pledging to make half its workforce women by slo_year . https://t.co/tntYRJkmet,"group executive editor - the age , sydney morning herald , canberra times , brisbane times & watoday",True,False,False,neutral,auto
758196496986628096,2016-07-27 07:05:06+00:00,en,en,False,ACES2016,bhp,OneGreenStep,our very own dr graham winkelman speaking on clean energy innovation at @cleannrgcouncil slo_hash @bhpbilliton https://t.co/QETMucdugZ,"all views are 100 % my own , for official stuff see @bhpbilliton",True,False,False,neutral,auto
440987571779162112,2014-03-04 23:10:04+00:00,en,en,False,climate,bhp,climateinstitut,"mt @jconnoroz : bhp ceo calls for "" appropriate "" carbon pricing , emphasises efficiency , ccs & adaptation . http://t.co/3SqcXnk1Nh slo_hash","a non-partisan , independent research organisation that works with community , business and government to drive innovative and effective climate change solutions",True,False,False,neutral,auto
849820218654416898,2017-04-06 03:05:03+00:00,en,en,False,,bhp,HotRubbleMining,"1st year apprentice fitters wanted to join bhp billiton's mining operations at olympic dam , https://t.co/tYjjkNwyh7","http://t.co/PhDjfD4R is a website dedicated to south australian mining careers , training and the development of workforce in sa",True,False,False,neutral,auto
960707248950398977,2018-02-06 02:50:31+00:00,en,en,False,STEMAwards2018,bhp,CSIROnews,"congratulations to bhp billiton foundation science and engineering award winners angelina arora ( innovator to market ) , minh nga nguyen ( investigations ) and oliver nicholls ( engineering ) slo_hash https://t.co/PKtmkR1eoh","science and innovation for a century . putting polymer bank notes in your wallet , insect repellent on your limbs and wi-fi in your devices . rts not endorsements .",True,False,False,neutral,auto
953913008433987584,2018-01-18 08:52:38+00:00,en,en,False,,bhp,RobbMStewart,bhp billiton gets ready to open data rooms to potential buyers of its us onshore assets https://t.co/B04EWd9lV0,"senior correspondent for the wall street journal . upi , canadian press alum .",True,False,False,neutral,auto
672353152109154304,2015-12-03 09:54:17+00:00,en,en,False,,bhp,NatalieCope1,""" look to learn from the innovation from the east - no longer catching up but leading "" - andrew mckenzie bhp billiton @_Asialink_ chairman's","ceo @AusChinaBC ( nsw ) , ambassador @WestpacScholars , chair @ACYDialogue , australia ’ s top emerging leader @AFRBoss - views expressed here are my own",True,False,False,neutral,auto
500178334530015232,2014-08-15 07:13:02+00:00,en,en,False,,bhp,thebullcomau,breaking news : aust stock market finishes week on a high : a potential bhp demerger of assets has prompted the ... http://t.co/7WsXQ9niAs,"australia's leading independent stockmarket news , with all the latest from market experts , plus australia's no . 1 free stockmarket newsletter .",True,False,False,neutral,auto
755276933206798336,2016-07-19 05:43:47+00:00,en,en,False,womeninindustry,bhp,hardman_comms,congratulations to kirsty liddicoat from bhp for taking home a slo_year women in industry award @bhpbilliton slo_hash @manmonthly,"we ’ re about communications . but more importantly , we ’ re about communications that support your business goals . talk to us about your communications strategy .",True,False,False,neutral,auto
788916205687967745,2016-10-20 01:34:15+00:00,da,en,False,"genderequity,genderparity,nswpol,auspol",bhp,ShaunCarter70,bhp sets 5slo_time gender target for slo_year https://t.co/DJIUZ4XlLD via @smh slo_hash slo_hash slo_hash slo_hash,principal of carterwilliamson architects . immediate past president @ArchitectureNSW retweets are not endorsements .,True,False,False,neutral,auto
779188493956157440,2016-09-23 05:19:48+00:00,en,en,False,,bhp,ausminingreview,bhp launches technology and innovation award - https://t.co/iwr20YxatD https://t.co/NBlQGw0oBL,the australasian mining review magazine is an independent voice on mining across australia and asia for anyone working in the mining and minerals industry .,True,False,False,neutral,auto
463601180493377536,2014-05-06 08:48:29+00:00,en,en,False,"drawdown,watertable,waterpressure",bhp,nocsg,potential impact on aquifers far more quote bhp slo_hash slo_hash slo_hash,i am a farmer on the liverpool plains - a major food bowl of nsw - fighting / coal seam gas in this region . agriculture and groundwater are greatest concerns ..,True,False,False,neutral,auto
789213050695856128,2016-10-20 21:13:48+00:00,da,en,False,,bhp,CMacKinnonAUS,bhp billiton sets a 5slo_time gender target for slo_year https://t.co/V8MDJXouQt,"principal , inq , advisor , ca male champions of change , board member , women for election australia slo_hash slo_hash slo_hash",True,False,False,neutral,auto
967202425932099584,2018-02-24 01:00:02+00:00,en,en,False,digitaltribes,bhp,coertdup,premium innovations take on challenge 2 with a engineered solution to receive reduce oil in water at the tail end : can we remove the need to respond to a surge ? . slo_hash @bhp @Unearthed_S @stationhouston https://t.co/1qNgZ1lxIY,head of digital @BHP . start-up @CFC . big 4 lead partner . strategist . data wrangler  disruption opportunist .,True,False,False,neutral,auto
689172152050954240,2016-01-18 19:46:59+00:00,en,en,False,,bhp,getaminingjob,bhp billiton 1st - 3rd year diesel mechanic / fitter apprenticeship - moranbah we're looking for people who : ... https://t.co/CeFuKTjrrl,"job board for the australian mining , oil and gas industries",True,False,False,neutral,auto
463232884447260672,2014-05-05 08:25:00+00:00,en,en,False,,bhp,TransHelp,"autonomous truck trials flagged for bhp coal mines in an attempt to improve productivity and reduce costs , bhp ’ s ... http://t.co/rLalTuZHwq",ozhelp has taken ownership of the former trans-help social media platforms . it will operate the same - delivering transport news to the transport industry .,True,False,False,neutral,auto
436418526836834304,2014-02-20 08:34:19+00:00,en,en,False,,bhp,piltzbp,"bhp blast prompts health warning . hmmm , so let's have another look at wind turbines . derp . http://t.co/MF3cXIZ1Tp via @abcnews","chippy . alp member . partisan hack . wearing an onion on my belt . views are mine , my employers and possibly our í ½ í °  ' s",True,False,False,neutral,auto
887478690216460288,2017-07-19 01:06:22+00:00,en,en,False,"OlympicDamSquad,weflyasone,girlcrush",bhp,emilyperry,best news @bhp slo_hash partnering with @Adelaide_FC women's team ! slo_hash @BecGoddard22 slo_hash https://t.co/UJ0QdjrRYB,"head of corporate affairs , olympic dam bhp  dogue de bordeaux lover  coffee tragic  proud south aussie back from the east .",True,False,False,neutral,auto
870116704264699905,2017-06-01 03:16:02+00:00,en,en,False,"weflyasone,olympicdam",bhp,emilyperry,"amazing @BecGoddard22 with @bhpbilliton on leadership , bias , culture , diversity , "" sharpening the axe "" slo_hash @Adelaide_FC slo_hash https://t.co/E7KZRYQueD","head of corporate affairs , olympic dam bhp  dogue de bordeaux lover  coffee tragic  proud south aussie back from the east .",True,False,False,neutral,auto
513822373682757633,2014-09-21 22:49:34+00:00,en,en,False,Business,bhp,TweetingRoo,australia : > coke is it : bhp to lift coal output through productivity - the australian ( blog ) http://t.co/UNmdQiTTDN slo_hash,"aussie matters & issues from around australia . politics , business , finance & other news items as they happen .",True,False,False,neutral,auto
931335077195378692,2017-11-17 01:36:00+00:00,en,en,False,,bhp,AnthonyDoWalker,bhp sees solar and wind potential for us legacy mines - australian mining https://t.co/uI4FALkZ7n,"software nut , gis , dad , integrator , surfer and photographer",True,False,False,neutral,auto
707444110773362689,2016-03-09 05:53:14+00:00,en,en,False,,bhp,RESA_Australia,in the news : minister frydenberg impressed by innovation at bhp billiton ’ s olympic dam https://t.co/EPLwDNynBc @bhpbilliton @JoshFrydenberg,"human capital development for mining and resources companies , slo_hash , slo_hash , slo_hash , slo_hash . twitter account .",True,False,False,neutral,auto
837452640539840512,2017-03-03 00:00:43+00:00,en,en,False,,bhp,FIIGSecurities,"@bhpbilliton has posted its 1h17 results , driven by higher prices and further cost efficiencies https://t.co/YTqlPs2abP https://t.co/qqpbGmDhhE",australia's largest fixed income specialist . we are committed to providing market-leading research and direct access to bond markets . afsl no . slo_year 59 .,True,False,False,neutral,auto
789252287306825728,2016-10-20 23:49:43+00:00,en,en,False,,bhp,WGEAgency,@bhpbilliton great news on the new gender target ! check out our handy how to set diversity targets guide for help https://t.co/hT6D7xZeif,the workplace gender equality agency is charged with promoting and improving gender equality in australian workplaces .,True,False,False,neutral,auto
941814432920772608,2017-12-15 23:37:13+00:00,en,en,False,weflyasone,bhp,Adelaide_FC,@HaydenMaths @aflwomens @bhp certainly is í ½ í ±  slo_hash,adelaide football club official account . south australia's first afl club . we tweet for our fans . slo_hash,True,False,False,neutral,auto
390585831137607680,2013-10-16 21:11:33+00:00,en,en,False,,bhp,DrRimmer,we need leadership on climate change from big corporations such as bhp billiton : ian dunlop on @RadioNational .,professor of ip & innovation law @QUTLaw @QUT_IP @QUTDMRC @HealthLawQUT slo_hash slo_hash slo_hash slo_hash slo_hash slo_hash slo_hash slo_hash slo_hash,True,False,False,neutral,auto
452020505223380992,2014-04-04 09:51:01+00:00,en,en,False,,bhp,MikePollitt,@smh : bhp billiton has secured key tax exemptions for a potential slo_cash demerger . http://t.co/iWh3glkiXb / / subeditor ! unreadable !,last of the freelance hackers,True,False,False,neutral,auto
905937898863828992,2017-09-07 23:36:41+00:00,en,en,False,wapol,bhp,JASprague,"the wa gov seemingly inspired by the bhp slogan , but prob not in the way they'd hoped . slo_hash https://t.co/tze0Uwl7dy via @FinancialReview",associate editor @FinancialReview . street talk reporter . west coast eagles cheerleader . perth ’ s biggest fan .,True,False,False,neutral,auto
570083260048510976,2015-02-24 04:50:15+00:00,en,en,False,,bhp,bronwyn_reid,shareholders in - suppliers out bhp billiton to pay healthy dividend despite profit crash http://t.co/LdsNMoW71Q via @ozmining,helping small business do business with big business . rapid business growth by winning contracts with large organisations . regional small business specialist .,True,False,False,neutral,auto
755927715883036672,2016-07-21 00:49:46+00:00,en,en,False,ausbiz,bhp,CommSec,asx 200 trades at 5529 + 41pts or 0.7 % materials sole declining sector $ bhp -0.20 % healthcare most improved $ coh +3.5 % $ csl +2.4 % slo_hash,keep up to date with the latest news and information on investment markets from australia's leading online broker . support can be reached at @CommSecSupport,True,False,False,neutral,auto
430525008402972672,2014-02-04 02:15:35+00:00,en,en,False,,bhp,medtechactuator,teen innovators compete for bhp billiton science and engineering awards http://t.co/PPwfH8QVGp,the actuator accelerates new industry opportunities through the development and uptake of game changing medical technologies .,True,False,False,neutral,auto
606380172644884481,2015-06-04 08:41:13+00:00,en,en,False,,bhp,philbritten,great talk today for bhp in town on mental health . also got to see the perth views from the 45th … https://t.co/lmdtCRrpIQ,"speaker , author , entrepreneur",True,False,False,neutral,auto
323951055845064704,2013-04-16 00:08:45+00:00,en,en,False,,bhp,ProfRayWills,"bhp 5 star @ancapcrashtests move right : car industry must keep up with safety , efficiency , not slow us down @RACWA http://t.co/fxSjzbjoNl","top 100 in global sustainability  polymath , futurist , speaker : biz , cities , climate , economy , energy , evs , new tech , renewables , sustainability  @FSS_Au prof uwa",True,False,False,neutral,auto
963633916178550784,2018-02-14 04:40:03+00:00,en,en,False,,bhp,HotRubbleMining,water operations specialist will form part of a multi-functional and diverse team supporting the water operations teams to safely and efficiently achieve departmental and bhp billiton olympic dam business objectives . https://t.co/9YKO75wsqU,"http://t.co/PhDjfD4R is a website dedicated to south australian mining careers , training and the development of workforce in sa",True,False,False,neutral,auto
501607647041572865,2014-08-19 05:52:37+00:00,en,en,False,"ASX,ozearnings",bhp,morgansAU,"reporting season - our summary of results from bhp , qbe , dick smith , sonic healthcare and more : http://t.co/HVeWCb8P1n slo_hash slo_hash","australia's largest national full-service retail stockbroking and wealth management network , operating from offices in all states and territories .",True,False,False,neutral,auto
992250808015077377,2018-05-04 03:53:22+00:00,en,en,False,"BHP,Glencore",bhp,BobBurtonoz,"9 ) however , thermal coal exporters like slo_hash & slo_hash crave the symbolism of aust building new coal plants to help shore up potential markets in asia-pacific - & as i noted in an earlier thread the mca's arguments are getting pretty desperate end https://t.co/u7wq6gUTvj","coalwire editor ( weekly email digest on coal - signup https://t.co/xVDdBc2aYj , archive https://t.co/HPJLGruTFL ) & co-author big coal : australia's dirtiest habit",True,False,False,neutral,auto
494958765607636992,2014-07-31 21:32:20+00:00,en,en,False,,bhp,jameswhelan42,sells bhp mqg cba to get healthscope ipo . takes profit . keeps it in cash . market tanks ... loverboy on radio ... * opens beer *,"investment manager , vfs group global macro fund . slo_hash market commentator , founder of muskets at dawn pty ltd",True,False,False,neutral,auto
441014056795639808,2014-03-05 00:55:19+00:00,en,en,False,climate,bhp,SEA_AUS,"bhp ceo calls for "" appropriate "" carbon pricing : efficiency , ccs & adaptation key http://t.co/0SnQISkNah slo_hash @climateinstitut @jconnoroz","sustainability , sustainable energy and cleantech news relevant to all industry sectors in australia and the world .",True,False,False,neutral,auto
308805756818444288,2013-03-05 05:06:44+00:00,en,en,False,auspol,bhp,Gordicans,@MattVersi rio & bhp train a fraction of apprentices that they used to ... training local labour much more expensive than imported slo_hash,"misanthropist , misophonia sufferer & guilty of occasional malapropism",True,False,False,neutral,auto
903223216381902848,2017-08-31 11:49:30+00:00,en,en,False,diplomacystartsathome,bhp,DFATTas,"congratulations vanessa torres , bhp iron - winner exceptional woman in australian resources slo_hash",official account of the department of foreign affairs & trade tasmania state office . @smartraveller for travel updates . consular assistance 24/7 + 61 2 6261 3305,True,False,False,neutral,auto
930644045071708161,2017-11-15 03:50:05+00:00,en,en,False,environment,bhp,iQHSE,bhp sees 500mw solar and storage potential in disused mines https://t.co/aC0wpa1C8J slo_hash,slo_hash sharing quality content about slo_hash slo_hash slo_hash slo_hash slo_hash slo_hash slo_hash slo_hash,True,False,False,neutral,auto
653759801361477633,2015-10-13 02:30:57+00:00,en,en,False,"wob,womenonboards",bhp,Womenonboards,bhp director carolyn hewson wants 40pc target for women on government boards http://t.co/W7jVC98R7d slo_hash slo_hash,women on boards is the leading advocate for improving gender balance on boards and across leadership roles .,True,False,False,neutral,auto
978462161298051073,2018-03-27 02:42:12+00:00,en,en,False,,bhp,AndrewBartlett,". @QldGreens are holding a funeral for democracy at bhp headquarters , because instead of properly funding education , healthcare , welfare & social housing the coalition is pushing for billions in unjust corporate tax cuts . https://t.co/ppNkdwdUEH","blessed with a wondrous daughter . senator for queensland , board member of @4ZZZradio . authorised by andrew bartlett , @QldGreens , given tce , paddington 4064",True,False,False,neutral,auto
938225722044301312,2017-12-06 01:56:58+00:00,en,en,False,,bhp,DAdonisd,most of the press club address by bhp yesterday & anz today has been all on gender equality winging that most boards still have too many men on them .. ffs . no wonder this country is up the creek without a paddle . women shld be chosen on merit not on quotas .,"derivatives trader and equities investor . lover of god , life , markets , women & the carlton fc í ½ í ²  pslam 39 & ecclesiastes 3:1- 14",True,False,False,neutral,auto
757784350993678336,2016-07-26 03:47:22+00:00,en,en,False,,bhp,SchiavelloGroup,"bhp billiton brisbane offices focus on 3 principles – efficiency , productivity & flexibility https://t.co/uVZ4EFq4fj https://t.co/DtR2Ckw5ns",50 years of creating . design | manufacturing | furniture | construction | property development,True,False,False,neutral,auto
970936577454157825,2018-03-06 08:18:13+00:00,en,en,False,"BHP,Steel,ironore,commodities",bhp,MagnetiteMines,"trump's tariffs are a ' black day ' @BHP mr mackenzie said "" free trade was the "" lifeblood and promoter of health "" of the global economy , and he expects it to flourish despite the recent developments in the us "" slo_hash slo_hash slo_hash slo_hash https://t.co/MtQykPVVCh https://t.co/bPKTpQX7n3","developing one of the worlds largest known bodies of soft crushing , low impurity , magnetite iron ore . future steel needs highgrade concentrate .",True,False,False,neutral,auto
385866975445934080,2013-10-03 20:40:30+00:00,en,en,False,,bhp,TheMotleyFoolAu,bhp sees ‘ incredibly large opportunity ’ : improved productivity is a must to take advantage of the opportunitie ... http://t.co/j3NVmhsHzC,"to educate , amuse and enrich australian investors",True,False,False,neutral,auto
750535942579097600,2016-07-06 03:44:47+00:00,en,en,False,,bhp,cnbsafe,had a great discussion with the apprentices at bhp biliton - olympic dam mine today as part of their stop for ... https://t.co/N5qbcnL2Fo,cnbsafe safety speakers offers workplaces something different . real life safety stories from real life accident victims or fatalities .,True,False,False,neutral,auto
364513506042716160,2013-08-05 22:29:26+00:00,en,en,False,,bhp,TheMotleyFoolAu,bhp ’ s petrohawk acquisition proving “ tremendous ” : petrohawk energy ’ s former boss has outlined the potential fo ... http://t.co/S7TeN0HnzB,"to educate , amuse and enrich australian investors",True,False,False,neutral,auto
621466511056580608,2015-07-15 23:48:57+00:00,en,en,False,,bhp,AusPolitic,"sunday marxism : "" women of steel "" : “ women of steel ” is the story of 34 migrant women who rolled steelmaker bhp ... http://t.co/FhAVu3ZUm3","english emigrant and australian citizen interested in politics having seen the uk from before thatcher to new labour and blair , then howard to shorten in aus .",True,False,False,neutral,auto
430158991285448704,2014-02-03 02:01:10+00:00,en,en,False,"asc14,m4",bhp,LeanneMcKnoulty,jacqui mcgill bhp billiton : science plays an important role in inspiring and enriching communities linking industry to community slo_hash slo_hash,encouraging and enabling sustainable business and living through compelling and concise communication,True,False,False,neutral,auto
675453525132976129,2015-12-11 23:14:04+00:00,en,en,False,,bhp,ConstHunter,in the news : bhp to ramp up olympic dam productivity but will cut jobs https://t.co/DqO6SZppfc https://t.co/3hAZW49FbL,"australia's most advanced employment centre for the construction , mining and resources industries . giving the power back to candidates .",True,False,False,neutral,auto
403099339037212672,2013-11-20 09:55:46+00:00,en,en,False,ausbiz,bhp,CommSec,"tmrw in oz : speech by rba gov , glenn stevens , bhp , sonic healthcare , goodman all holding agms . hsbc manufacturing in china . slo_hash ^ sd",keep up to date with the latest news and information on investment markets from australia's leading online broker . support can be reached at @CommSecSupport,True,False,False,neutral,auto
702782599232552960,2016-02-25 09:10:03+00:00,en,en,False,,bhp,ORBIZ_Perform,"great questions at the austmine event , thank you bhp billiton for sharing & opening up to collaborate with smaller innovative firms @KMandT","a highly motivated , personable and enthusiastic leader , with lean production & change management experience , in the resources and infrastructure sectors",True,False,False,neutral,auto
837099073068916736,2017-03-02 00:35:46+00:00,en,en,False,paygap,bhp,k8jbrooks,edgar bastro reflects on why on earth there is a gender gap in graduate programs and is reviewing if true @bhpbilliton slo_hash,innovation chatterbox,True,False,False,neutral,auto
689189297807855616,2016-01-18 20:55:07+00:00,en,en,False,,bhp,getaminingjob,bhp billiton - 1st year electrical apprenticeship - moranbah we're looking for people who : this apprenticeship ... https://t.co/jprrLHkecB,"job board for the australian mining , oil and gas industries",True,False,False,neutral,auto
938975526621868032,2017-12-08 03:36:25+00:00,en,en,False,,bhp,ourFemeconomy,"@WGEADirector libby lyons said , "" @bhp looked at their data and saw that sites with a better gender balance were not only more productive , but safer . "" @AmCham_QLD https://t.co/dYncuDaUev",you are the female economy whether you are a consumer or business owner . our approved brands = at least 50 % female owned or 30 % women on board of directors .,True,False,False,neutral,auto
986792730797002753,2018-04-19 02:24:55+00:00,en,en,False,,bhp,Ayesha_Hilton,i liked a @YouTube video https://t.co/cBHpPZNJEM crashing into potential,"bestselling author , transformation facilitator , mother & spiritual adventurer founder of the practical wisdom academy - a no bs zone !",True,False,False,neutral,auto
975574559758827521,2018-03-19 03:27:55+00:00,en,en,False,womeninleadership,bhp,jmussared,@COTASouthAus we ’ d love to see opportunities for older women to mentor and support emerging women leaders @ceda_news @YWCAAdelaide @SAPowerNetworks @kpmgaustralia @UniversitySA @bhp @StephenWadeMLC slo_hash,"ce cota sa , board member cirkidz and maggie beer foundation , wannabe softball player , mastercraft bookclubber , redundant but enthusiastic mum",True,False,False,neutral,auto
720197747362516992,2016-04-13 10:31:38+00:00,en,en,False,,bhp,DaveDri,"@wjgerard @couriermail @Wyatt_MP where are the rest of us ? a lot of tech / innovation talent left peabody , bhp , rio , anglo , etc .",creator of @corilla . all about pm and ux and happy content teams . formerly @NUMAParis and @RedHat . back in brisbane for slo_hash .,True,False,False,neutral,auto
332461660818255874,2013-05-09 11:46:51+00:00,en,en,False,auspol,bhp,Askgerbil,carbon tax promotes innovation . bhp and esso build victorian slo_cashn gas plant | mywealth https://t.co/uezvSh131I cleaner energy jobs slo_hash,gerbilnow interests include sustainable development and advising government and industry on technology and policy to encourage sound decision making .,True,False,False,neutral,auto
697300238109974528,2016-02-10 06:05:06+00:00,en,en,False,,bhp,EEAUST,the bhp billiton science and engineering awards have put the spotlight on young engineering innovators in australia https://t.co/X6B5AtMxKH,eea will now be focusing on our facebook & linkedin profiles . please like and follow us to keep updated .,True,False,False,neutral,auto
943977944812097537,2017-12-21 22:54:14+00:00,en,en,False,"EndorsedEmployerforWomen,womeninmining",bhp,WORK180_ANZ,@bhp has set an aspirational goal of gender balance by slo_year . are you ready to join a dcc slo_hash ? find jobs with bhp today : https://t.co/kV0UNfBTj7 slo_hash https://t.co/XKrfY5h7Zp,best workplaces for women slo_hash slo_hash,True,False,False,neutral,auto
438263553586249728,2014-02-25 10:45:48+00:00,en,en,False,,bhp,ASXwatcher007,"evening all , asx moves today bhp slo_cash down 28 cents , ramsay healthcare slo_cash up slo_cash , beach slo_cash down 11 cents , qbe slo_cash up 62 cents .",sharemarket watcher,True,False,False,neutral,auto
984656864351633408,2018-04-13 04:57:45+00:00,en,en,False,,bhp,quinnkat2,"@beer4_beer very true , especially about leadership and vision . however , i think newcastle , after the closure of the bhp could be an example of rejuvenation - nonetheless this took sometime and the inner city is only just coming alive after almost 20 years of decline .","australian slo_hash professional . devout slo_hash  recent slo_hash . championing better partnership between industry , govt & sector . rt not endorsements",True,False,False,neutral,auto
971148880262807552,2018-03-06 22:21:50+00:00,en,en,False,China,bhp,flipcritic,"how nice of the head of @BHP to say that the leadership style of slo_hash is up to the chinese , when its citizenry have absolutely no say in who leads them . https://t.co/A2BL1oUiJR","ebertarian , feminist , polymath , dilettante , video essayist and critic . writer for @MovieMezzanine",True,False,False,neutral,auto
859893615463731200,2017-05-03 22:13:08+00:00,en,en,False,,bhp,RESA_Australia,sally modystach from health environs covers the time for wellbeing project a partnership with bhp olympic dam to strengthen communities https://t.co/PdhUviM0zA,"human capital development for mining and resources companies , slo_hash , slo_hash , slo_hash , slo_hash . twitter account .",True,False,False,neutral,auto
912103457544269824,2017-09-24 23:56:24+00:00,en,en,False,Pilbara,bhp,bmacmc,thx to @bhp @NAWO_Australia is holding a series of programs in the slo_hash in october to support regional women achieve their goals .,board chair | future ready workplace advocate | diversity champion | learner | reader | listener | speaker | mentor | views mine .,True,False,False,neutral,auto
959148521940070402,2018-02-01 19:36:42+00:00,en,en,False,STEM,bhp,GEAustralia,from the archives to the future : a glimpse of how @bhp has been encouraging australian slo_hash students since the ’ 80s . the winners of this year ’ s prize are announced next week — check out these inspiring finalists . https://t.co/ah4x1qK4Mx,the official twitter feed from general electric in australia .,True,False,False,neutral,auto
986127127216082945,2018-04-17 06:20:03+00:00,en,en,False,,bhp,HotRubbleMining,"technician water operations - indigenous trainee wanted to support bhp's water operations teams to safely and efficiently achieve departmental & olympic dam business objectives , https://t.co/VxrThUkmMk","http://t.co/PhDjfD4R is a website dedicated to south australian mining careers , training and the development of workforce in sa",True,False,False,neutral,auto
921196785611231232,2017-10-20 02:10:03+00:00,en,en,False,,bhp,HotRubbleMining,"specialist control room wanted to safely & efficiently support the surface production department , bhp's olympic dam , https://t.co/sS7yELAUze","http://t.co/PhDjfD4R is a website dedicated to south australian mining careers , training and the development of workforce in sa",True,False,False,neutral,auto
701903441505816577,2016-02-22 22:56:35+00:00,en,en,False,,bhp,planetaux,bhp - bhp billiton announces simplified operating model to accelerate productivity and value creation https://t.co/XmdjKm7pgN,announcements from australian listed companies,True,False,False,neutral,auto
925957932864348160,2017-11-02 05:29:09+00:00,en,en,False,,bhp,mindthequitygap,@TroyRoderick asking what stops men supporting workplace gender equity ? great qu . @bhp @_Van_torres @ConradLiveris https://t.co/xQXBdIPcOe,driven to make a difference-lead with heart & head-idle mum of one-wife of none-hopeful steffi-love topics taboo-slo_hash-big believer wa can do better,True,False,False,neutral,auto
719307781573066752,2016-04-10 23:35:13+00:00,en,en,False,,bhp,MEGTAustralia,congratulations ! our bhp billiton olympic dam apprentices went injury free for all of slo_year ! https://t.co/y0wi5RXWbb https://t.co/lux7PFALVy,"quality employment , training and education solutions .",True,False,False,neutral,auto
789302333830107136,2016-10-21 03:08:35+00:00,en,en,False,diversity,bhp,aussiegoldy,wanted at bhp billiton : more women at coalface : half of workforce to be female by slo_year https://t.co/U1DtT5wM4n slo_hash,consulting & leading in australian & global orgs : slo_hash slo_hash slo_hash slo_hash slo_hash slo_hash slo_hash,True,False,False,neutral,auto
696867203648507904,2016-02-09 01:24:23+00:00,en,en,False,,bhp,bhp,"for 35 years , the bhp billiton science & engineering awards have been recognising students for innovative research â   https://t.co/YCCdUJuT3Q",a leading global resources company . our products are the essential building blocks of progress lifting the living standards of millions around the world .,True,False,False,neutral,auto
535244598709198848,2014-11-20 01:33:51+00:00,en,en,False,,bhp,PSyvret,"bhp calls for global carbon-pricing deal - http://t.co/inLP6wQLRd http://t.co/1MQGTAZtOX maybe call it a "" carbon efficiency dividend "" ?","@couriermail columnist , unionist , cat lover  metal , economics , horror and b movies & cryptic xwords , aussie muscle cars . unashamed sjw . paul.syvret@news.com.au",True,False,False,neutral,auto
446440142015062017,2014-03-20 00:16:38+00:00,en,en,False,ausbiz,bhp,andrew_wielandt,@Filapek and don't forget potential buyback in slo_year $ bhp slo_hash,"finance guy on radio & tv . charming , good looking , delusional . loves long walks off short piers",True,False,False,neutral,auto
851662361954054145,2017-04-11 05:05:04+00:00,en,en,False,,bhp,HotRubbleMining,"project services lead wanted at bhp , provide strategic leadership & structure to project teams , adelaide based , https://t.co/dlW8hhX8md","http://t.co/PhDjfD4R is a website dedicated to south australian mining careers , training and the development of workforce in sa",True,False,False,neutral,auto
